"Location","Control Program","Name","Type","Offset / Polarity","Exp:Num","I/O Type"
"/Carleton College/Myers Hall/Facility Summary/1st Floor","MYER-RAD18-RM115A","MYER-RAD2.RMT-STP / Cooling Occupied Setpoint","BAV","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/1st Floor","MYER-RAD18-RM115A","MYER-RAD2.RMT-STP / Heating Occupied Setpoint","BAV","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/1st Floor","MYER-RAD18-RM115A","MYER-RAD2.RMT-STP / Cooling Unoccupied Setpoint","BAV","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/1st Floor","MYER-RAD18-RM115A","MYER-RAD2.RMT-STP / Heating Unoccupied Setpoint","BAV","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/1st Floor","MYER-RAD18-RM115A","MYER-RAD2.RMT-STP / Cooling Setpoint Adjust","BAV","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/1st Floor","MYER-RAD18-RM115A","MYER-RAD2.RMT-STP / Heating Setpoint Adjust","BAV","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/1st Floor","MYER-RAD18-RM115A","MYER-RAD2.RMT-STP / Effective Cooling Setpoint","BAV","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/1st Floor","MYER-RAD18-RM115A","MYER-RAD2.RMT-STP / Effective Heating Setpoint","BAV","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/1st Floor","MYER-RAD18-RM115A","MYER-RAD2.RMT","ASVI","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/1st Floor","MYER-RAD18-RM115A","MYER-RAD2.RAD.HTG-VLV","BFM","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/1st Floor","MYER-RAD18-RM115A","MYER-RAD2.RAD.HTG-VLV / open","BFM","" ,"0:1","Relay / Triac Output"
"/Carleton College/Myers Hall/Facility Summary/1st Floor","MYER-RAD18-RM115A","MYER-RAD2.RAD.HTG-VLV / close","BFM","" ,"0:2","Relay / Triac Output"
"/Carleton College/Myers Hall/Facility Summary/1st Floor","MYER-RAD18-RM115A","Active Zone","BAV","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/1st Floor","MYER-RAD18-RM115A","EI Weighting","BAV","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/1st Floor","MYER-RAD18-RM115A","Environmental Index Count","BAV","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/1st Floor","MYER-RAD18-RM115A","HEAT RUN FOR","BAV","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/1st Floor","MYER-RAD18-RM115A","RPCT","BAV","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/1st Floor","MYER-RAD18-RM115A","RUN REQ","BAV","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/1st Floor","MYER-RAD18-RM115A","Zone EI Time Satisfied","BAV","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/1st Floor","MYER-RAD18-RM115A","Zone EI Total Weight","BAV","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/1st Floor","MYER-RAD18-RM115A","Zone Environmental Index","BAV","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/1st Floor","MYER-RAD18-RM115A","Zone Weighted Environmental Index","BAV","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/1st Floor","MYER-RAD18-RM115A","Heating Plant Broadcast","BBV","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/1st Floor","MYER-RAD18-RM115A","MYER-RAD2.OCC","BBV","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/1st Floor","MYER-RAD18-RM115A","HI Zone Alarm","BALM","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/1st Floor","MYER-RAD18-RM115A","LO Zone Alarm","BALM","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/1st Floor","MYER-RAD18-RM115A","MYER-RAD2.MODE","ANI","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/1st Floor","MYER-RAD18-RM115A","Demand","ANI","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/1st Floor","MYER-RAD18-RM115A","OAT","ANI","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/1st Floor","MYER-RAD19-RM119","MYER-RAD2.RMT-STP","BSPTCS","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/1st Floor","MYER-RAD19-RM119","MYER-RAD2.RMT-STP / Cooling Occupied Setpoint","BAV","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/1st Floor","MYER-RAD19-RM119","MYER-RAD2.RMT-STP / Heating Occupied Setpoint","BAV","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/1st Floor","MYER-RAD19-RM119","MYER-RAD2.RMT-STP / Cooling Unoccupied Setpoint","BAV","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/1st Floor","MYER-RAD19-RM119","MYER-RAD2.RMT-STP / Heating Unoccupied Setpoint","BAV","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/1st Floor","MYER-RAD19-RM119","MYER-RAD2.RMT-STP / Cooling Setpoint Adjust","BAV","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/1st Floor","MYER-RAD19-RM119","MYER-RAD2.RMT-STP / Heating Setpoint Adjust","BAV","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/1st Floor","MYER-RAD19-RM119","MYER-RAD2.RMT-STP / Effective Cooling Setpoint","BAV","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/1st Floor","MYER-RAD19-RM119","MYER-RAD2.RMT-STP / Effective Heating Setpoint","BAV","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/1st Floor","MYER-RAD19-RM119","MYER-RAD2.RMT","ASVI","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/1st Floor","MYER-RAD19-RM119","MYER-RAD2.RAD.HTG-VLV","BFM","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/1st Floor","MYER-RAD19-RM119","MYER-RAD2.RAD.HTG-VLV / open","BFM","" ,"0:1","Relay / Triac Output"
"/Carleton College/Myers Hall/Facility Summary/1st Floor","MYER-RAD19-RM119","MYER-RAD2.RAD.HTG-VLV / close","BFM","" ,"0:2","Relay / Triac Output"
"/Carleton College/Myers Hall/Facility Summary/1st Floor","MYER-RAD19-RM119","Active Zone","BAV","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/1st Floor","MYER-RAD19-RM119","EI Weighting","BAV","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/1st Floor","MYER-RAD19-RM119","Environmental Index Count","BAV","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/1st Floor","MYER-RAD19-RM119","HEAT RUN FOR","BAV","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/1st Floor","MYER-RAD19-RM119","RPCT","BAV","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/1st Floor","MYER-RAD19-RM119","RUN REQ","BAV","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/1st Floor","MYER-RAD19-RM119","Zone EI Time Satisfied","BAV","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/1st Floor","MYER-RAD19-RM119","Zone EI Total Weight","BAV","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/1st Floor","MYER-RAD19-RM119","Zone Environmental Index","BAV","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/1st Floor","MYER-RAD19-RM119","Zone Weighted Environmental Index","BAV","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/1st Floor","MYER-RAD19-RM119","Heating Plant Broadcast","BBV","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/1st Floor","MYER-RAD19-RM119","MYER-RAD2.OCC","BBV","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/1st Floor","MYER-RAD19-RM119","HI Zone Alarm","BALM","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/1st Floor","MYER-RAD19-RM119","LO Zone Alarm","BALM","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/1st Floor","MYER-RAD19-RM119","MYER-RAD2.MODE","ANI","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/1st Floor","MYER-RAD19-RM119","Demand","ANI","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/1st Floor","MYER-RAD19-RM119","OAT","ANI","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/1st Floor","MYER-RAD20-RM120","MYER-RAD2.RMT-STP","BSPTCS","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/1st Floor","MYER-RAD20-RM120","MYER-RAD2.RMT-STP / Cooling Occupied Setpoint","BAV","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/1st Floor","MYER-RAD20-RM120","MYER-RAD2.RMT-STP / Heating Occupied Setpoint","BAV","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/1st Floor","MYER-RAD20-RM120","MYER-RAD2.RMT-STP / Cooling Unoccupied Setpoint","BAV","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/1st Floor","MYER-RAD20-RM120","MYER-RAD2.RMT-STP / Heating Unoccupied Setpoint","BAV","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/1st Floor","MYER-RAD20-RM120","MYER-RAD2.RMT-STP / Cooling Setpoint Adjust","BAV","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/1st Floor","MYER-RAD20-RM120","MYER-RAD2.RMT-STP / Heating Setpoint Adjust","BAV","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/1st Floor","MYER-RAD20-RM120","MYER-RAD2.RMT-STP / Effective Cooling Setpoint","BAV","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/1st Floor","MYER-RAD20-RM120","MYER-RAD2.RMT-STP / Effective Heating Setpoint","BAV","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/1st Floor","MYER-RAD20-RM120","MYER-RAD2.RMT","ASVI","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/1st Floor","MYER-RAD20-RM120","MYER-RAD2.RAD.HTG-VLV","BFM","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/1st Floor","MYER-RAD20-RM120","MYER-RAD2.RAD.HTG-VLV / open","BFM","" ,"0:1","Relay / Triac Output"
"/Carleton College/Myers Hall/Facility Summary/1st Floor","MYER-RAD20-RM120","MYER-RAD2.RAD.HTG-VLV / close","BFM","" ,"0:2","Relay / Triac Output"
"/Carleton College/Myers Hall/Facility Summary/1st Floor","MYER-RAD20-RM120","Active Zone","BAV","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/1st Floor","MYER-RAD20-RM120","EI Weighting","BAV","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/1st Floor","MYER-RAD20-RM120","Environmental Index Count","BAV","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/1st Floor","MYER-RAD20-RM120","HEAT RUN FOR","BAV","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/1st Floor","MYER-RAD20-RM120","RPCT","BAV","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/1st Floor","MYER-RAD20-RM120","RUN REQ","BAV","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/1st Floor","MYER-RAD20-RM120","Zone EI Time Satisfied","BAV","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/1st Floor","MYER-RAD20-RM120","Zone EI Total Weight","BAV","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/1st Floor","MYER-RAD20-RM120","Zone Environmental Index","BAV","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/1st Floor","MYER-RAD20-RM120","Zone Weighted Environmental Index","BAV","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/1st Floor","MYER-RAD20-RM120","Heating Plant Broadcast","BBV","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/1st Floor","MYER-RAD20-RM120","MYER-RAD2.OCC","BBV","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/1st Floor","MYER-RAD20-RM120","HI Zone Alarm","BALM","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/1st Floor","MYER-RAD20-RM120","LO Zone Alarm","BALM","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/1st Floor","MYER-RAD20-RM120","MYER-RAD2.MODE","ANI","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/1st Floor","MYER-RAD20-RM120","Demand","ANI","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/1st Floor","MYER-RAD20-RM120","OAT","ANI","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/1st Floor","MYER-RAD21-RM121E","MYER-RAD2.RMT-STP","BSPTCS","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/1st Floor","MYER-RAD21-RM121E","MYER-RAD2.RMT-STP / Cooling Occupied Setpoint","BAV","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/1st Floor","MYER-RAD21-RM121E","MYER-RAD2.RMT-STP / Heating Occupied Setpoint","BAV","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/1st Floor","MYER-RAD21-RM121E","MYER-RAD2.RMT-STP / Cooling Unoccupied Setpoint","BAV","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/1st Floor","MYER-RAD21-RM121E","MYER-RAD2.RMT-STP / Heating Unoccupied Setpoint","BAV","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/1st Floor","MYER-RAD21-RM121E","MYER-RAD2.RMT-STP / Cooling Setpoint Adjust","BAV","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/1st Floor","MYER-RAD21-RM121E","MYER-RAD2.RMT-STP / Heating Setpoint Adjust","BAV","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/1st Floor","MYER-RAD21-RM121E","MYER-RAD2.RMT-STP / Effective Cooling Setpoint","BAV","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/1st Floor","MYER-RAD21-RM121E","MYER-RAD2.RMT-STP / Effective Heating Setpoint","BAV","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/1st Floor","MYER-RAD21-RM121E","MYER-RAD2.RMT","ASVI","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/1st Floor","MYER-RAD21-RM121E","MYER-RAD2.RAD.HTG-VLV","BFM","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/1st Floor","MYER-RAD21-RM121E","MYER-RAD2.RAD.HTG-VLV / open","BFM","" ,"0:1","Relay / Triac Output"
"/Carleton College/Myers Hall/Facility Summary/1st Floor","MYER-RAD21-RM121E","MYER-RAD2.RAD.HTG-VLV / close","BFM","" ,"0:2","Relay / Triac Output"
"/Carleton College/Myers Hall/Facility Summary/1st Floor","MYER-RAD21-RM121E","Active Zone","BAV","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/1st Floor","MYER-RAD21-RM121E","EI Weighting","BAV","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/1st Floor","MYER-RAD21-RM121E","Environmental Index Count","BAV","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/1st Floor","MYER-RAD21-RM121E","HEAT RUN FOR","BAV","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/1st Floor","MYER-RAD21-RM121E","RPCT","BAV","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/1st Floor","MYER-RAD21-RM121E","RUN REQ","BAV","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/1st Floor","MYER-RAD21-RM121E","Zone EI Time Satisfied","BAV","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/1st Floor","MYER-RAD21-RM121E","Zone EI Total Weight","BAV","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/1st Floor","MYER-RAD21-RM121E","Zone Environmental Index","BAV","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/1st Floor","MYER-RAD21-RM121E","Zone Weighted Environmental Index","BAV","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/1st Floor","MYER-RAD21-RM121E","Heating Plant Broadcast","BBV","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/1st Floor","MYER-RAD21-RM121E","MYER-RAD2.OCC","BBV","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/1st Floor","MYER-RAD21-RM121E","HI Zone Alarm","BALM","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/1st Floor","MYER-RAD21-RM121E","LO Zone Alarm","BALM","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/1st Floor","MYER-RAD21-RM121E","MYER-RAD2.MODE","ANI","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/1st Floor","MYER-RAD21-RM121E","Demand","ANI","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/1st Floor","MYER-RAD21-RM121E","OAT","ANI","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/1st Floor","MYER-CUH1-RM101N,101S","MYER-CUH1.RMT-STP","BSPTCS","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/1st Floor","MYER-CUH1-RM101N,101S","MYER-CUH1.RMT-STP / Cooling Occupied Setpoint","BAV","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/1st Floor","MYER-CUH1-RM101N,101S","MYER-CUH1.RMT-STP / Heating Occupied Setpoint","BAV","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/1st Floor","MYER-CUH1-RM101N,101S","MYER-CUH1.RMT-STP / Cooling Unoccupied Setpoint","BAV","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/1st Floor","MYER-CUH1-RM101N,101S","MYER-CUH1.RMT-STP / Heating Unoccupied Setpoint","BAV","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/1st Floor","MYER-CUH1-RM101N,101S","MYER-CUH1.RMT-STP / Cooling Setpoint Adjust","BAV","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/1st Floor","MYER-CUH1-RM101N,101S","MYER-CUH1.RMT-STP / Heating Setpoint Adjust","BAV","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/1st Floor","MYER-CUH1-RM101N,101S","MYER-CUH1.RMT-STP / Effective Cooling Setpoint","BAV","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/1st Floor","MYER-CUH1-RM101N,101S","MYER-CUH1.RMT-STP / Effective Heating Setpoint","BAV","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/1st Floor","MYER-CUH1-RM101N,101S","Disch Air Temp-1","BAI","0","0:3","Thermistor"
"/Carleton College/Myers Hall/Facility Summary/1st Floor","MYER-CUH1-RM101N,101S","Disch Air Temp-2","BAI","0","0:4","Thermistor"
"/Carleton College/Myers Hall/Facility Summary/1st Floor","MYER-CUH1-RM101N,101S","MYER-CUH1.RMT-RMT","BAI","0","0:5","Thermistor"
"/Carleton College/Myers Hall/Facility Summary/1st Floor","MYER-CUH1-RM101N,101S","Fan-1 Status","BBI","normal","0:1","Dry Contact"
"/Carleton College/Myers Hall/Facility Summary/1st Floor","MYER-CUH1-RM101N,101S","Fan-2 Status","BBI","normal","0:2","Dry Contact"
"/Carleton College/Myers Hall/Facility Summary/1st Floor","MYER-CUH1-RM101N,101S","UH-1 Valve Mod","BAO","0","0:0","Electrical 0-10 Volt"
"/Carleton College/Myers Hall/Facility Summary/1st Floor","MYER-CUH1-RM101N,101S","UH-2 Valve Mod","BAO","0","0:0","Electrical 0-10 Volt"
"/Carleton College/Myers Hall/Facility Summary/1st Floor","MYER-CUH1-RM101N,101S","Fan-1/2 Control","BBO","normal","0:1","Relay / Triac Output"
"/Carleton College/Myers Hall/Facility Summary/1st Floor","MYER-CUH1-RM101N,101S","UH-1 Valve Mod","BFM","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/1st Floor","MYER-CUH1-RM101N,101S","UH-1 Valve Mod / open","BFM","" ,"0:2","Relay / Triac Output"
"/Carleton College/Myers Hall/Facility Summary/1st Floor","MYER-CUH1-RM101N,101S","UH-1 Valve Mod / close","BFM","" ,"0:3","Relay / Triac Output"
"/Carleton College/Myers Hall/Facility Summary/1st Floor","MYER-CUH1-RM101N,101S","UH-2 Valve Mod","BFM","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/1st Floor","MYER-CUH1-RM101N,101S","UH-2 Valve Mod / open","BFM","" ,"0:4","Relay / Triac Output"
"/Carleton College/Myers Hall/Facility Summary/1st Floor","MYER-CUH1-RM101N,101S","UH-2 Valve Mod / close","BFM","" ,"0:5","Relay / Triac Output"
"/Carleton College/Myers Hall/Facility Summary/1st Floor","MYER-CUH1-RM101N,101S","Active Zone","BAV","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/1st Floor","MYER-CUH1-RM101N,101S","EI Weighting","BAV","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/1st Floor","MYER-CUH1-RM101N,101S","Environmental Index Count","BAV","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/1st Floor","MYER-CUH1-RM101N,101S","HEAT RUN FOR","BAV","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/1st Floor","MYER-CUH1-RM101N,101S","RUN REQ","BAV","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/1st Floor","MYER-CUH1-RM101N,101S","Zone EI Time Satisfied","BAV","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/1st Floor","MYER-CUH1-RM101N,101S","Zone EI Total Weight","BAV","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/1st Floor","MYER-CUH1-RM101N,101S","Zone Environmental Index","BAV","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/1st Floor","MYER-CUH1-RM101N,101S","Zone Weighted Environmental Index","BAV","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/1st Floor","MYER-CUH1-RM101N,101S","MYER-CUH1.OCCUPANCY","BBV","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/1st Floor","MYER-CUH1-RM101N,101S","Fan-1 Alarm","BALM","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/1st Floor","MYER-CUH1-RM101N,101S","Fan-1 Hand Alarm","BALM","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/1st Floor","MYER-CUH1-RM101N,101S","Fan-1 Runtime Alarm","BALM","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/1st Floor","MYER-CUH1-RM101N,101S","Fan-2 Alarm","BALM","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/1st Floor","MYER-CUH1-RM101N,101S","Fan-2 Hand Alarm","BALM","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/1st Floor","MYER-CUH1-RM101N,101S","Fan-2 Runtime Alarm","BALM","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/1st Floor","MYER-CUH1-RM101N,101S","HI DAT-1 Alarm","BALM","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/1st Floor","MYER-CUH1-RM101N,101S","HI DAT-2 Alarm","BALM","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/1st Floor","MYER-CUH1-RM101N,101S","HI Zone Alarm","BALM","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/1st Floor","MYER-CUH1-RM101N,101S","LO DAT-1 Alarm","BALM","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/1st Floor","MYER-CUH1-RM101N,101S","LO DAT-2 Alarm","BALM","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/1st Floor","MYER-CUH1-RM101N,101S","LO Zone Alarm","BALM","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/1st Floor","MYER-CUH1-RM101N,101S","Demand","ANI","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/1st Floor","MYER-CUH1-RM101N,101S","Heat Available","BNI","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/1st Floor","MYER-CUH1-RM101N,101S","OAT","ANI","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/1st Floor","MYER-CUH1-RM101N,101S","Unit Heater HW Valve PID","BPID","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/1st Floor","MYER-CUH1-RM101N,101S","Unit Heater HW Valve PID / Setpoint","BAV","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/1st Floor","MYER-CUH1-RM101N,101S","Unit Heater HW Valve PID / Input","BAV","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/1st Floor","MYER-CUH1-RM101N,101S","Unit Heater HW Valve PID / PID out","BAV","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/1st Floor","MYER-CUH2-RM102","MYER-CUH2.RMT-STP","BSPTCS","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/1st Floor","MYER-CUH2-RM102","MYER-CUH2.RMT-STP / Cooling Occupied Setpoint","BAV","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/1st Floor","MYER-CUH2-RM102","MYER-CUH2.RMT-STP / Heating Occupied Setpoint","BAV","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/1st Floor","MYER-CUH2-RM102","MYER-CUH2.RMT-STP / Cooling Unoccupied Setpoint","BAV","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/1st Floor","MYER-CUH2-RM102","MYER-CUH2.RMT-STP / Heating Unoccupied Setpoint","BAV","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/1st Floor","MYER-CUH2-RM102","MYER-CUH2.RMT-STP / Cooling Setpoint Adjust","BAV","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/1st Floor","MYER-CUH2-RM102","MYER-CUH2.RMT-STP / Heating Setpoint Adjust","BAV","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/1st Floor","MYER-CUH2-RM102","MYER-CUH2.RMT-STP / Effective Cooling Setpoint","BAV","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/1st Floor","MYER-CUH2-RM102","MYER-CUH2.RMT-STP / Effective Heating Setpoint","BAV","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/1st Floor","MYER-CUH2-RM102","Disch Air Temp","BAI","0","0:2","Thermistor"
"/Carleton College/Myers Hall/Facility Summary/1st Floor","MYER-CUH2-RM102","MYER-CUH2.RMT-RMT","BAI","0","0:3","Thermistor"
"/Carleton College/Myers Hall/Facility Summary/1st Floor","MYER-CUH2-RM102","Fan-1 Status","BBI","normal","0:1","Dry Contact"
"/Carleton College/Myers Hall/Facility Summary/1st Floor","MYER-CUH2-RM102","Unit Heater HW Valve","BAO","0","0:0","Electrical 0-10 Volt"
"/Carleton College/Myers Hall/Facility Summary/1st Floor","MYER-CUH2-RM102","Fan-1/2 Control","BBO","normal","0:1","Relay / Triac Output"
"/Carleton College/Myers Hall/Facility Summary/1st Floor","MYER-CUH2-RM102","Unit Heater HW Valve","BFM","" ,"" ,"" 
