"Location","Control Program","Name","Type","Offset / Polarity","Exp:Num","I/O Type"
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Basement","CHAP-FC11-RM11","OAT","ANI","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Basement","CHAP-FC11-RM11","Cooling Coil Valve PID Loop","BPID","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Basement","CHAP-FC11-RM11","Cooling Coil Valve PID Loop / Setpoint","BAV","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Basement","CHAP-FC11-RM11","Cooling Coil Valve PID Loop / Input","BAV","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Basement","CHAP-FC11-RM11","Cooling Coil Valve PID Loop / PID out","BAV","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Basement","CHAP-FC15-RM15","CHAP-FC15-RM15.RMT-STP","BSPTCS","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Basement","CHAP-FC15-RM15","CHAP-FC15-RM15.RMT-STP / Cooling Occupied Setpoint","BAV","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Basement","CHAP-FC15-RM15","CHAP-FC15-RM15.RMT-STP / Heating Occupied Setpoint","BAV","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Basement","CHAP-FC15-RM15","CHAP-FC15-RM15.RMT-STP / Cooling Unoccupied Setpoint","BAV","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Basement","CHAP-FC15-RM15","CHAP-FC15-RM15.RMT-STP / Heating Unoccupied Setpoint","BAV","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Basement","CHAP-FC15-RM15","CHAP-FC15-RM15.RMT-STP / SCOV-FC15-RM15.C-ADJ","BAV","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Basement","CHAP-FC15-RM15","CHAP-FC15-RM15.RMT-STP / SCOV-FC15-RM15.W-ADJ","BAV","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Basement","CHAP-FC15-RM15","CHAP-FC15-RM15.RMT-STP / SCOV-FC15-RM15.EFF-CLG-RMT-STP","BAV","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Basement","CHAP-FC15-RM15","CHAP-FC15-RM15.RMT-STP / SCOV-FC15-RM15.EFF-HTG-RMT-STP","BAV","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Basement","CHAP-FC15-RM15","CHAP-FC15-RM15.DAT","BAI","0","0:1","Thermistor"
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Basement","CHAP-FC15-RM15","CHAP-FC15-RM15.RMT","ASVI","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Basement","CHAP-FC15-RM15","CHAP-FC15-RM15.CLG-VLV","BAO","0","0:1","Electrical 0-10 Volt"
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Basement","CHAP-FC15-RM15","CHAP-FC15-RM15.SS","BBO","normal","0:5","Relay / Triac Output"
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Basement","CHAP-FC15-RM15","CHAP-FC15-RM15.RAD.HTG-VLV","BFM","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Basement","CHAP-FC15-RM15","CHAP-FC15-RM15.RAD.HTG-VLV / open","BFM","" ,"0:3","Relay / Triac Output"
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Basement","CHAP-FC15-RM15","CHAP-FC15-RM15.RAD.HTG-VLV / close","BFM","" ,"0:4","Relay / Triac Output"
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Basement","CHAP-FC15-RM15","Active Zone","BAV","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Basement","CHAP-FC15-RM15","EI Weighting","BAV","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Basement","CHAP-FC15-RM15","Environmental Index Count","BAV","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Basement","CHAP-FC15-RM15","Zone EI Time Satisfied","BAV","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Basement","CHAP-FC15-RM15","Zone EI Total Weight","BAV","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Basement","CHAP-FC15-RM15","Zone Environmental Index","BAV","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Basement","CHAP-FC15-RM15","Zone Weighted Environmental Index","BAV","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Basement","CHAP-FC15-RM15","CHAP-FC15-RM15.OCC","BBV","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Basement","CHAP-FC15-RM15","HI DAT ALARM","BALM","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Basement","CHAP-FC15-RM15","HI DAT Shutdown","BALM","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Basement","CHAP-FC15-RM15","HI Zone Alarm","BALM","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Basement","CHAP-FC15-RM15","LO DAT ALARM","BALM","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Basement","CHAP-FC15-RM15","LO DAT Shutdown","BALM","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Basement","CHAP-FC15-RM15","Low Temp Status Alarm","BALM","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Basement","CHAP-FC15-RM15","LO Zone Alarm","BALM","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Basement","CHAP-FC15-RM15","Supply Fan Runtime Alarm","BALM","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Basement","CHAP-FC15-RM15","CHAP-FC15-RM15.CLG.DEMAND","ANI","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Basement","CHAP-FC15-RM15","Heat Available","BNI","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Basement","CHAP-FC15-RM15","CHAP-FC15-RM15.HTG.DEMAND","ANI","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Basement","CHAP-FC15-RM15","OAT","ANI","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Basement","CHAP-FC15-RM15","Cooling Coil Valve PID Loop","BPID","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Basement","CHAP-FC15-RM15","Cooling Coil Valve PID Loop / Setpoint","BAV","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Basement","CHAP-FC15-RM15","Cooling Coil Valve PID Loop / Input","BAV","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Basement","CHAP-FC15-RM15","Cooling Coil Valve PID Loop / PID out","BAV","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Basement","CHAP-AHU1-VAV17","CHAP-AHU1-VAV17 .SA-CFM-STP","BAF","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Basement","CHAP-AHU1-VAV17","CHAP-AHU1-VAV17 .SA-CFM-STP / CHAP-AHU1-VAV17.SA-CFM","BAI","0","0:1","Flow Input"
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Basement","CHAP-AHU1-VAV17","CHAP-AHU1-VAV17 .RMT-STP","BSPTCS","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Basement","CHAP-AHU1-VAV17","CHAP-AHU1-VAV17 .RMT-STP / Cooling Occupied Setpoint","BAV","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Basement","CHAP-AHU1-VAV17","CHAP-AHU1-VAV17 .RMT-STP / Heating Occupied Setpoint","BAV","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Basement","CHAP-AHU1-VAV17","CHAP-AHU1-VAV17 .RMT-STP / Cooling Unoccupied Setpoint","BAV","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Basement","CHAP-AHU1-VAV17","CHAP-AHU1-VAV17 .RMT-STP / Heating Unoccupied Setpoint","BAV","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Basement","CHAP-AHU1-VAV17","CHAP-AHU1-VAV17 .RMT-STP / SCOV-AHU1-VAV17C-ADJ","BAV","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Basement","CHAP-AHU1-VAV17","CHAP-AHU1-VAV17 .RMT-STP / Heating Setpoint Adjust","BAV","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Basement","CHAP-AHU1-VAV17","CHAP-AHU1-VAV17 .RMT-STP / Effective Cooling Setpoint","BAV","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Basement","CHAP-AHU1-VAV17","CHAP-AHU1-VAV17 .RMT-STP / Effective Heating Setpoint","BAV","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Basement","CHAP-AHU1-VAV17","CHAP-AHU1-VAV17 .DAT","BAI","0","0:1","Thermistor"
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Basement","CHAP-AHU1-VAV17","CHAP-AHU1-VAV17 .RMT","ASVI","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Basement","CHAP-AHU1-VAV17","Not Used","BAO","0","0:0","Electrical 0-10 Volt"
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Basement","CHAP-AHU1-VAV17","CHAP-AHU1-VAV17 .HTG-VLV","BAO","0","0:1","Electrical 0-10 Volt"
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Basement","CHAP-AHU1-VAV17","Not Used","BFM","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Basement","CHAP-AHU1-VAV17","Not Used / open","BFM","" ,"0:0","Relay / Triac Output"
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Basement","CHAP-AHU1-VAV17","Not Used / close","BFM","" ,"0:0","Relay / Triac Output"
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Basement","CHAP-AHU1-VAV17","Not Used","BFM","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Basement","CHAP-AHU1-VAV17","Not Used / open","BFM","" ,"0:0","Relay / Triac Output"
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Basement","CHAP-AHU1-VAV17","Not Used / close","BFM","" ,"0:0","Relay / Triac Output"
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Basement","CHAP-AHU1-VAV17","Active Zone","BAV","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Basement","CHAP-AHU1-VAV17","CHAP-AHU1-VAV17 .CLG.DEMAND","BAV","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Basement","CHAP-AHU1-VAV17","EI Weighting","BAV","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Basement","CHAP-AHU1-VAV17","Environmental Index Count","BAV","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Basement","CHAP-AHU1-VAV17","HEAT RUN FOR","BAV","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Basement","CHAP-AHU1-VAV17","RUN REQ","BAV","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Basement","CHAP-AHU1-VAV17","Zone EI Time Satisfied","BAV","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Basement","CHAP-AHU1-VAV17","Zone EI Total Weight","BAV","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Basement","CHAP-AHU1-VAV17","Zone Environmental Index","BAV","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Basement","CHAP-AHU1-VAV17","Zone Weighted Environmental Index","BAV","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Basement","CHAP-AHU1-VAV17","Airflow Request","BBV","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Basement","CHAP-AHU1-VAV17","CHAP-AHU1-VAV17 .OCC","BBV","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Basement","CHAP-AHU1-VAV17","Zone CO2","BMSV","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Basement","CHAP-AHU1-VAV17","ZONE HUMIDITY","BMSV","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Basement","CHAP-AHU1-VAV17","HI DAT Alarm","BALM","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Basement","CHAP-AHU1-VAV17","HI Zone Alarm","BALM","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Basement","CHAP-AHU1-VAV17","LO DAT Alarm","BALM","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Basement","CHAP-AHU1-VAV17","LO Zone Alarm","BALM","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Basement","CHAP-AHU1-VAV17","CHAP-AHU1-VAV17 .MODE","ANI","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Basement","CHAP-AHU1-VAV17","Demand","ANI","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Basement","CHAP-AHU1-VAV17","OAT","ANI","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Basement","CHAP-AHU1-VAV43","CHAP-AHU1-VAV43 .SA-CFM-STP","BAF","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Basement","CHAP-AHU1-VAV43","CHAP-AHU1-VAV43 .SA-CFM-STP / CHAP-AHU1-VAV43.SA-CFM","BAI","0","0:1","Flow Input"
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Basement","CHAP-AHU1-VAV43","CHAP-AHU1-VAV43 .RMT-STP","BSPTCS","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Basement","CHAP-AHU1-VAV43","CHAP-AHU1-VAV43 .RMT-STP / Cooling Occupied Setpoint","BAV","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Basement","CHAP-AHU1-VAV43","CHAP-AHU1-VAV43 .RMT-STP / Heating Occupied Setpoint","BAV","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Basement","CHAP-AHU1-VAV43","CHAP-AHU1-VAV43 .RMT-STP / Cooling Unoccupied Setpoint","BAV","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Basement","CHAP-AHU1-VAV43","CHAP-AHU1-VAV43 .RMT-STP / Heating Unoccupied Setpoint","BAV","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Basement","CHAP-AHU1-VAV43","CHAP-AHU1-VAV43 .RMT-STP / SCOV-AHU1-VAV43.C-ADJ","BAV","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Basement","CHAP-AHU1-VAV43","CHAP-AHU1-VAV43 .RMT-STP / Heating Setpoint Adjust","BAV","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Basement","CHAP-AHU1-VAV43","CHAP-AHU1-VAV43 .RMT-STP / Effective Cooling Setpoint","BAV","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Basement","CHAP-AHU1-VAV43","CHAP-AHU1-VAV43 .RMT-STP / Effective Heating Setpoint","BAV","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Basement","CHAP-AHU1-VAV43","CHAP-AHU1-VAV43 .DAT","BAI","0","0:1","Thermistor"
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Basement","CHAP-AHU1-VAV43","CHAP-AHU1-VAV43 .RMT","ASVI","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Basement","CHAP-AHU1-VAV43","Not Used","BAO","0","0:0","Electrical 0-10 Volt"
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Basement","CHAP-AHU1-VAV43","CHAP-AHU1-VAV43 .HTG-VLV","BAO","0","0:1","Electrical 0-10 Volt"
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Basement","CHAP-AHU1-VAV43","Not Used","BFM","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Basement","CHAP-AHU1-VAV43","Not Used / open","BFM","" ,"0:0","Relay / Triac Output"
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Basement","CHAP-AHU1-VAV43","Not Used / close","BFM","" ,"0:0","Relay / Triac Output"
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Basement","CHAP-AHU1-VAV43","Not Used","BFM","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Basement","CHAP-AHU1-VAV43","Not Used / open","BFM","" ,"0:0","Relay / Triac Output"
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Basement","CHAP-AHU1-VAV43","Not Used / close","BFM","" ,"0:0","Relay / Triac Output"
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Basement","CHAP-AHU1-VAV43","Active Zone","BAV","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Basement","CHAP-AHU1-VAV43","CHAP-AHU1-VAV43 .CLG.DEMAND","BAV","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Basement","CHAP-AHU1-VAV43","EI Weighting","BAV","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Basement","CHAP-AHU1-VAV43","Environmental Index Count","BAV","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Basement","CHAP-AHU1-VAV43","HEAT RUN FOR","BAV","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Basement","CHAP-AHU1-VAV43","RUN REQ","BAV","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Basement","CHAP-AHU1-VAV43","Zone EI Time Satisfied","BAV","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Basement","CHAP-AHU1-VAV43","Zone EI Total Weight","BAV","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Basement","CHAP-AHU1-VAV43","Zone Environmental Index","BAV","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Basement","CHAP-AHU1-VAV43","Zone Weighted Environmental Index","BAV","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Basement","CHAP-AHU1-VAV43","Airflow Request","BBV","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Basement","CHAP-AHU1-VAV43","CHAP-AHU1-VAV43 .OCC","BBV","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Basement","CHAP-AHU1-VAV43","Zone CO2","BMSV","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Basement","CHAP-AHU1-VAV43","ZONE HUMIDITY","BMSV","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Basement","CHAP-AHU1-VAV43","HI DAT Alarm","BALM","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Basement","CHAP-AHU1-VAV43","HI Zone Alarm","BALM","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Basement","CHAP-AHU1-VAV43","LO DAT Alarm","BALM","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Basement","CHAP-AHU1-VAV43","LO Zone Alarm","BALM","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Basement","CHAP-AHU1-VAV43","CHAP-AHU1-VAV43 .MODE","ANI","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Basement","CHAP-AHU1-VAV43","Demand","ANI","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Basement","CHAP-AHU1-VAV43","OAT","ANI","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Basement","CHAP-AHU1-VAV45","CHAP-AHU1-VAV45 .SA-CFM-STP","BAF","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Basement","CHAP-AHU1-VAV45","CHAP-AHU1-VAV45 .SA-CFM-STP / CHAP-AHU1-VAV45.SA-CFM","BAI","0","0:1","Flow Input"
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Basement","CHAP-AHU1-VAV45","CHAP-AHU1-VAV45 .RMT-STP","BSPTCS","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Basement","CHAP-AHU1-VAV45","CHAP-AHU1-VAV45 .RMT-STP / Cooling Occupied Setpoint","BAV","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Basement","CHAP-AHU1-VAV45","CHAP-AHU1-VAV45 .RMT-STP / Heating Occupied Setpoint","BAV","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Basement","CHAP-AHU1-VAV45","CHAP-AHU1-VAV45 .RMT-STP / Cooling Unoccupied Setpoint","BAV","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Basement","CHAP-AHU1-VAV45","CHAP-AHU1-VAV45 .RMT-STP / Heating Unoccupied Setpoint","BAV","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Basement","CHAP-AHU1-VAV45","CHAP-AHU1-VAV45 .RMT-STP / SCOV-AHU1-VAV45.C-ADJ","BAV","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Basement","CHAP-AHU1-VAV45","CHAP-AHU1-VAV45 .RMT-STP / Heating Setpoint Adjust","BAV","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Basement","CHAP-AHU1-VAV45","CHAP-AHU1-VAV45 .RMT-STP / Effective Cooling Setpoint","BAV","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Basement","CHAP-AHU1-VAV45","CHAP-AHU1-VAV45 .RMT-STP / Effective Heating Setpoint","BAV","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Basement","CHAP-AHU1-VAV45","CHAP-AHU1-VAV45 .DAT","BAI","0","0:1","Thermistor"
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Basement","CHAP-AHU1-VAV45","CHAP-AHU1-VAV45 .RMT","ASVI","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Basement","CHAP-AHU1-VAV45","Not Used","BAO","0","0:0","Electrical 0-10 Volt"
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Basement","CHAP-AHU1-VAV45","CHAP-AHU1-VAV45 .HTG-VLV","BAO","0","0:1","Electrical 0-10 Volt"
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Basement","CHAP-AHU1-VAV45","Not Used","BFM","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Basement","CHAP-AHU1-VAV45","Not Used / open","BFM","" ,"0:0","Relay / Triac Output"
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Basement","CHAP-AHU1-VAV45","Not Used / close","BFM","" ,"0:0","Relay / Triac Output"
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Basement","CHAP-AHU1-VAV45","Not Used","BFM","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Basement","CHAP-AHU1-VAV45","Not Used / open","BFM","" ,"0:0","Relay / Triac Output"
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Basement","CHAP-AHU1-VAV45","Not Used / close","BFM","" ,"0:0","Relay / Triac Output"
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Basement","CHAP-AHU1-VAV45","Active Zone","BAV","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Basement","CHAP-AHU1-VAV45","CHAP-AHU1-VAV45 .CLG.DEMAND","BAV","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Basement","CHAP-AHU1-VAV45","EI Weighting","BAV","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Basement","CHAP-AHU1-VAV45","Environmental Index Count","BAV","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Basement","CHAP-AHU1-VAV45","HEAT RUN FOR","BAV","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Basement","CHAP-AHU1-VAV45","RUN REQ","BAV","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Basement","CHAP-AHU1-VAV45","Zone EI Time Satisfied","BAV","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Basement","CHAP-AHU1-VAV45","Zone EI Total Weight","BAV","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Basement","CHAP-AHU1-VAV45","Zone Environmental Index","BAV","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Basement","CHAP-AHU1-VAV45","Zone Weighted Environmental Index","BAV","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Basement","CHAP-AHU1-VAV45","Airflow Request","BBV","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Basement","CHAP-AHU1-VAV45","CHAP-AHU1-VAV45 .OCC","BBV","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Basement","CHAP-AHU1-VAV45","Zone CO2","BMSV","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Basement","CHAP-AHU1-VAV45","ZONE HUMIDITY","BMSV","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Basement","CHAP-AHU1-VAV45","HI DAT Alarm","BALM","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Basement","CHAP-AHU1-VAV45","HI Zone Alarm","BALM","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Basement","CHAP-AHU1-VAV45","LO DAT Alarm","BALM","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Basement","CHAP-AHU1-VAV45","LO Zone Alarm","BALM","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Basement","CHAP-AHU1-VAV45","CHAP-AHU1-VAV45 .MODE","ANI","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Basement","CHAP-AHU1-VAV45","Demand","ANI","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Basement","CHAP-AHU1-VAV45","OAT","ANI","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Basement","CHAP-AHU1-VAV51","CHAP-AHU1-VAV51 .SA-CFM-STP","BAF","" ,"" ,"" 
